epoch,from,address,tags,args,hex
1790401636.068,127.0.0.1:8000,/float-1,",f",[0.008219],2f666c6f61742d31000000002c6600003c06aa87
1790401636.078,127.0.0.1:8000,/float-1,",f",[0.008257],2f666c6f61742d31000000002c6600003c074966
1790401636.099,127.0.0.1:8000,/float-1,",f",[0.008295],2f666c6f61742d31000000002c6600003c07e844
1790401636.120,127.0.0.1:8000,/float-1,",f",[0.008333],2f666c6f61742d31000000002c6600003c088723
1790401636.130,127.0.0.1:8000,/float-1,",f",[0.008371],2f666c6f61742d31000000002c6600003c092601
1790401636.151,127.0.0.1:8000,/float-1,",f",[0.008409],2f666c6f61742d31000000002c6600003c09c4df
1790401636.162,127.0.0.1:8000,/float-1,",f",[0.008447],2f666c6f61742d31000000002c6600003c0a63be
1790401636.182,127.0.0.1:8000,/float-1,",f",[0.008485],2f666c6f61742d31000000002c6600003c0b029c
1790401636.204,127.0.0.1:8000,/float-1,",f",[0.008522],2f666c6f61742d31000000002c6600003c0ba17b
1790401636.215,127.0.0.1:8000,/float-1,",f",[0.00856],2f666c6f61742d31000000002c6600003c0c4059
1790401636.237,127.0.0.1:8000,/float-1,",f",[0.008598],2f666c6f61742d31000000002c6600003c0cdf38
1790401636.248,127.0.0.1:8000,/float-1,",f",[0.008636],2f666c6f61742d31000000002c6600003c0d7e16
1790401636.269,127.0.0.1:8000,/float-1,",f",[0.008674],2f666c6f61742d31000000002c6600003c0e1cf4
1790401636.280,127.0.0.1:8000,/float-1,",f",[0.008712],2f666c6f61742d31000000002c6600003c0ebbd3
1790401636.301,127.0.0.1:8000,/float-1,",f",[0.00875],2f666c6f61742d31000000002c6600003c0f5ab1
1790401636.312,127.0.0.1:8000,/float-1,",f",[0.008788],2f666c6f61742d31000000002c6600003c0ff990
1790401636.333,127.0.0.1:8000,/float-1,",f",[0.008825],2f666c6f61742d31000000002c6600003c10986e
1790401636.344,127.0.0.1:8000,/float-1,",f",[0.008863],2f666c6f61742d31000000002c6600003c11374c
1790401636.365,127.0.0.1:8000,/float-1,",f",[0.008901],2f666c6f61742d31000000002c6600003c11d62b
1790401636.386,127.0.0.1:8000,/float-1,",f",[0.008939],2f666c6f61742d31000000002c6600003c127509
1790401636.397,127.0.0.1:8000,/float-1,",f",[0.008977],2f666c6f61742d31000000002c6600003c1313e8
1790401636.418,127.0.0.1:8000,/float-1,",f",[0.009015],2f666c6f61742d31000000002c6600003c13b2c6
1790401636.428,127.0.0.1:8000,/float-1,",f",[0.009053],2f666c6f61742d31000000002c6600003c1451a4
1790401636.450,127.0.0.1:8000,/float-1,",f",[0.009091],2f666c6f61742d31000000002c6600003c14f083
1790401636.461,127.0.0.1:8000,/float-1,",f",[0.009128],2f666c6f61742d31000000002c6600003c158f61
1790401636.482,127.0.0.1:8000,/float-1,",f",[0.009166],2f666c6f61742d31000000002c6600003c162e40
1790401636.503,127.0.0.1:8000,/float-1,",f",[0.009204],2f666c6f61742d31000000002c6600003c16cd1e
1790401636.514,127.0.0.1:8000,/float-1,",f",[0.009242],2f666c6f61742d31000000002c6600003c176bfd
1790401636.535,127.0.0.1:8000,/float-1,",f",[0.00928],2f666c6f61742d31000000002c6600003c180adb
1790401636.546,127.0.0.1:8000,/float-1,",f",[0.009318],2f666c6f61742d31000000002c6600003c18a9b9
1790401636.566,127.0.0.1:8000,/float-1,",f",[0.009356],2f666c6f61742d31000000002c6600003c194898
1790401636.587,127.0.0.1:8000,/float-1,",f",[0.009394],2f666c6f61742d31000000002c6600003c19e776
1790401636.598,127.0.0.1:8000,/float-1,",f",[0.009431],2f666c6f61742d31000000002c6600003c1a8655
1790401636.619,127.0.0.1:8000,/float-1,",f",[0.009469],2f666c6f61742d31000000002c6600003c1b2533
1790401636.629,127.0.0.1:8000,/float-1,",f",[0.009507],2f666c6f61742d31000000002c6600003c1bc411
1790401636.651,127.0.0.1:8000,/float-1,",f",[0.009545],2f666c6f61742d31000000002c6600003c1c62f0
1790401636.662,127.0.0.1:8000,/float-1,",f",[0.009583],2f666c6f61742d31000000002c6600003c1d01ce
1790401636.683,127.0.0.1:8000,/float-1,",f",[0.009621],2f666c6f61742d31000000002c6600003c1da0ad
1790401636.694,127.0.0.1:8000,/float-1,",f",[0.009659],2f666c6f61742d31000000002c6600003c1e3f8b
1790401636.716,127.0.0.1:8000,/float-1,",f",[0.009697],2f666c6f61742d31000000002c6600003c1ede69
1790401636.727,127.0.0.1:8000,/float-1,",f",[0.009734],2f666c6f61742d31000000002c6600003c1f7d48
