epoch,from,address,tags,args,hex
1790401514.602,127.0.0.1:8000,/float-1,",f",[0.024885],2f666c6f61742d31000000002c6600003ccbdc66
1790401514.622,127.0.0.1:8000,/float-1,",f",[0.024923],2f666c6f61742d31000000002c6600003ccc2bd6
1790401514.633,127.0.0.1:8000,/float-1,",f",[0.024961],2f666c6f61742d31000000002c6600003ccc7b45
1790401514.654,127.0.0.1:8000,/float-1,",f",[0.024999],2f666c6f61742d31000000002c6600003ccccab4
1790401514.675,127.0.0.1:8000,/float-1,",f",[0.025037],2f666c6f61742d31000000002c6600003ccd1a23
1790401514.685,127.0.0.1:8000,/float-1,",f",[0.025075],2f666c6f61742d31000000002c6600003ccd6992
1790401514.706,127.0.0.1:8000,/float-1,",f",[0.025113],2f666c6f61742d31000000002c6600003ccdb902
1790401514.717,127.0.0.1:8000,/float-1,",f",[0.025151],2f666c6f61742d31000000002c6600003cce0871
1790401514.737,127.0.0.1:8000,/float-1,",f",[0.025188],2f666c6f61742d31000000002c6600003cce57e0
1790401514.758,127.0.0.1:8000,/float-1,",f",[0.025226],2f666c6f61742d31000000002c6600003ccea74f
1790401514.768,127.0.0.1:8000,/float-1,",f",[0.025264],2f666c6f61742d31000000002c6600003ccef6be
1790401514.789,127.0.0.1:8000,/float-1,",f",[0.025302],2f666c6f61742d31000000002c6600003ccf462e
1790401514.800,127.0.0.1:8000,/float-1,",f",[0.02534],2f666c6f61742d31000000002c6600003ccf959d
1790401514.821,127.0.0.1:8000,/float-1,",f",[0.025378],2f666c6f61742d31000000002c6600003ccfe50c
1790401514.842,127.0.0.1:8000,/float-1,",f",[0.025416],2f666c6f61742d31000000002c6600003cd0347b
1790401514.853,127.0.0.1:8000,/float-1,",f",[0.025454],2f666c6f61742d31000000002c6600003cd083ea
1790401514.873,127.0.0.1:8000,/float-1,",f",[0.025491],2f666c6f61742d31000000002c6600003cd0d35a
1790401514.884,127.0.0.1:8000,/float-1,",f",[0.025529],2f666c6f61742d31000000002c6600003cd122c9
1790401514.904,127.0.0.1:8000,/float-1,",f",[0.025567],2f666c6f61742d31000000002c6600003cd17238
1790401514.925,127.0.0.1:8000,/float-1,",f",[0.025605],2f666c6f61742d31000000002c6600003cd1c1a7
1790401514.935,127.0.0.1:8000,/float-1,",f",[0.025643],2f666c6f61742d31000000002c6600003cd21116
1790401514.956,127.0.0.1:8000,/float-1,",f",[0.025681],2f666c6f61742d31000000002c6600003cd26086
1790401514.967,127.0.0.1:8000,/float-1,",f",[0.025719],2f666c6f61742d31000000002c6600003cd2aff5
1790401514.988,127.0.0.1:8000,/float-1,",f",[0.025757],2f666c6f61742d31000000002c6600003cd2ff64
1790401515.008,127.0.0.1:8000,/float-1,",f",[0.025794],2f666c6f61742d31000000002c6600003cd34ed3
1790401515.019,127.0.0.1:8000,/float-1,",f",[0.025832],2f666c6f61742d31000000002c6600003cd39e42
1790401515.039,127.0.0.1:8000,/float-1,",f",[0.02587],2f666c6f61742d31000000002c6600003cd3edb2
1790401515.050,127.0.0.1:8000,/float-1,",f",[0.025908],2f666c6f61742d31000000002c6600003cd43d21
1790401515.071,127.0.0.1:8000,/float-1,",f",[0.025946],2f666c6f61742d31000000002c6600003cd48c90
1790401515.083,127.0.0.1:8000,/float-1,",f",[0.025984],2f666c6f61742d31000000002c6600003cd4dbff
1790401515.103,127.0.0.1:8000,/float-1,",f",[0.026022],2f666c6f61742d31000000002c6600003cd52b6e
1790401515.125,127.0.0.1:8000,/float-1,",f",[0.02606],2f666c6f61742d31000000002c6600003cd57ade
1790401515.135,127.0.0.1:8000,/float-1,",f",[0.026097],2f666c6f61742d31000000002c6600003cd5ca4d
1790401515.156,127.0.0.1:8000,/float-1,",f",[0.026135],2f666c6f61742d31000000002c6600003cd619bc
1790401515.166,127.0.0.1:8000,/float-1,",f",[0.026173],2f666c6f61742d31000000002c6600003cd6692b
1790401515.187,127.0.0.1:8000,/float-1,",f",[0.026211],2f666c6f61742d31000000002c6600003cd6b89b
1790401515.208,127.0.0.1:8000,/float-1,",f",[0.026249],2f666c6f61742d31000000002c6600003cd7080a
1790401515.220,127.0.0.1:8000,/float-1,",f",[0.026287],2f666c6f61742d31000000002c6600003cd75779
1790401515.241,127.0.0.1:8000,/float-1,",f",[0.026325],2f666c6f61742d31000000002c6600003cd7a6e8
1790401515.251,127.0.0.1:8000,/float-1,",f",[0.026363],2f666c6f61742d31000000002c6600003cd7f657
1790401515.273,127.0.0.1:8000,/float-1,",f",[0.0264],2f666c6f61742d31000000002c6600003cd845c7
1790401515.284,127.0.0.1:8000,/float-1,",f",[0.026438],2f666c6f61742d31000000002c6600003cd89536
1790401515.305,127.0.0.1:8000,/float-1,",f",[0.026476],2f666c6f61742d31000000002c6600003cd8e4a5
1790401515.316,127.0.0.1:8000,/float-1,",f",[0.026514],2f666c6f61742d31000000002c6600003cd93414
